Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,"You will answer questions about eight images. After that, you will answer general questions about your perception of the US population. Finally, you will answer some demographic questions about yourself. The survey will take approximately 5-10 minutes to complete.


No personal information is collected. There are no apparent risks associated with the user study. You have the right to withdraw at any point during the study.


The Principal Investigator for this study is Prof. Yasir Zaki of New York University Abu Dhabi (yasir.zaki@nyu.edu). Please contact us for  any inquiries.


By clicking the button below, you acknowledge:


1. Your participation in the competition is voluntary.
2. You are 18 years of age or older.
3. You are aware that you may withdraw from the study at any time for any reason.",Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Q1: What do you think is the budget of this movie? - Budget,"Q2: In this movie, there is a single actress/actor who plays the leading role. Based on the movie poster, what do you think is the perceived In this movie, there is a single actress/actor who plays the leading role. Based on the movie poster, what do you think is the perceived race of that actress/actor? of that actress/actor? - Race",Q3: What do you think is the main genre of this movie?,Q4: What rating do you think this movie received from viewers? - Rating,Q1: What do you think is the budget of this movie? - Budget,"Q2: In this movie, there is a single actress/actor who plays the leading role. Based on the movie poster, what do you think is the perceived In this movie, there is a single actress/actor who plays the leading role. Based on the movie poster, what do you think is the perceived race of that actress/actor? of that actress/actor? - Race",Q3: What do you think is the main genre of this movie?,Q4: What rating do you think this movie received from viewers? - Rating,Q1: What do you think is the budget of this movie? - Budget,"Q2: In this movie, there is a single actress/actor who plays the leading role. Based on the movie poster, what do you think is the perceived In this movie, there is a single actress/actor who plays the leading role. Based on the movie poster, what do you think is the perceived race of that actress/actor? of that actress/actor? - Race",Q3: What do you think is the main genre of this movie?,Q4: What rating do you think this movie received from viewers? - Rating,Q1: What do you think is the budget of this movie? - Budget,"Q2: In this movie, there is a single actress/actor who plays the leading role. Based on the movie poster, what do you think is the perceived In this movie, there is a single actress/actor who plays the leading role. Based on the movie poster, what do you think is the perceived race of that actress/actor? of that actress/actor? - Race",Q3: What do you think is the main genre of this movie?,Q4: What rating do you think this movie received from viewers? - Rating,Q1: What do you think is the budget of this movie? - Budget,"Q2: In this movie, there is a single actress/actor who plays the leading role. Based on the movie poster, what do you think is the perceived In this movie, there is a single actress/actor who plays the leading role. Based on the movie poster, what do you think is the perceived race of that actress/actor? of that actress/actor? - Race",Q3: What do you think is the main genre of this movie?,Q4: What rating do you think this movie received from viewers? - Rating,Q1: What do you think is the budget of this movie? - Budget,"Q2: In this movie, there is a single actress/actor who plays the leading role. Based on the movie poster, what do you think is the perceived In this movie, there is a single actress/actor who plays the leading role. Based on the movie poster, what do you think is the perceived race of that actress/actor? of that actress/actor? - Race",Q3: What do you think is the main genre of this movie?,Q4: What rating do you think this movie received from viewers? - Rating,Q1: What do you think is the budget of this movie? - Budget,"Q2: In this movie, there is a single actress/actor who plays the leading role. Based on the movie poster, what do you think is the perceived In this movie, there is a single actress/actor who plays the leading role. Based on the movie poster, what do you think is the perceived race of that actress/actor? of that actress/actor? - Race",Q3: What do you think is the main genre of this movie?,Q4: What rating do you think this movie received from viewers? - Rating,Q1: What do you think is the budget of this movie? - Budget,"Q2: In this movie, there is a single actress/actor who plays the leading role. Based on the movie poster, what do you think is the perceived In this movie, there is a single actress/actor who plays the leading role. Based on the movie poster, what do you think is the perceived race of that actress/actor? of that actress/actor? - Race",Q3: What do you think is the main genre of this movie?,Q4: What rating do you think this movie received from viewers? - Rating,"If you had to guess, what percentage of White employees play a leading role in their organization? - Percentage","If you had to guess, what percentage of Black employees play a leading role in their organization? - Percentage","If you had to guess, what percentage of Asian employees play a leading role in their organization? - Percentage","If you had to guess, what percentage of Latinx employees play a leading role in their organization? - Percentage",Q1: What do you think is the price of the product advertised in this image? - Price ($),Q2: What do you think is the perceived race of the model in this advertisement? - Race,"Q3: In your opinion, how effective is the advertisement in convincing viewers to buy this product? - Effectiveness",Q1: What do you think is the price of the product advertised in this image? - Price ($),Q2: What do you think is the perceived race of the model in this advertisement? - Race,"Q3: In your opinion, how effective is the advertisement in convincing viewers to buy this product? - Effectiveness",Q1: What do you think is the price of the product advertised in this image? - Price ($),Q2: What do you think is the perceived race of the model in this advertisement? - Race,"Q3: In your opinion, how effective is the advertisement in convincing viewers to buy this product? - Effectiveness",Q1: What do you think is the price of the product advertised in this image? - Price ($),Q2: What do you think is the perceived race of the model in this advertisement? - Race,"Q3: In your opinion, how effective is the advertisement in convincing viewers to buy this product? - Effectiveness",Q1: What do you think is the price of the product advertised in this image? - Price ($),Q2: What do you think is the perceived race of the model in this advertisement? - Race,"Q3: In your opinion, how effective is the advertisement in convincing viewers to buy this product? - Effectiveness",Q1: What do you think is the price of the product advertised in this image? - Price ($),Q2: What do you think is the perceived race of the model in this advertisement? - Race,"Q3: In your opinion, how effective is the advertisement in convincing viewers to buy this product? - Effectiveness",Q1: What do you think is the price of the product advertised in this image? - Price ($),Q2: What do you think is the perceived race of the model in this advertisement? - Race,"Q3: In your opinion, how effective is the advertisement in convincing viewers to buy this product? - Effectiveness",Q1: What do you think is the price of the product advertised in this image? - Price ($),Q2: What do you think is the perceived race of the model in this advertisement? - Race,"Q3: In your opinion, how effective is the advertisement in convincing viewers to buy this product? - Effectiveness","If you had to guess, what proportion of White households in the US do you think make more than $500,000 a year? - Percentage","If you had to guess, what proportion of Black households in the US do you think make more than $500,000 a year? - Percentage","If you had to guess, what proportion of Asian households in the US do you think make more than $500,000 a year? - Percentage","If you had to guess, what proportion of Latinx households in the US do you think make more than $500,000 a year? - Percentage","Q1: In your opinion, how effective is the magazine cover in convincing viewers to buy this magazine issue? - Effectiveness",Q2: How old do you think the model portrayed in this magazine cover is? - Age,Q3: What do you think is the perceived race of the model shown on the cover? - Race,"Q1: In your opinion, how effective is the magazine cover in convincing viewers to buy this magazine issue? - Effectiveness",Q2: How old do you think the model portrayed in this magazine cover is? - Age,Q3: What do you think is the perceived race of the model shown on the cover? - Race,"Q1: In your opinion, how effective is the magazine cover in convincing viewers to buy this magazine issue? - Effectiveness",Q2: How old do you think the model portrayed in this magazine cover is? - Age,Q3: What do you think is the perceived race of the model shown on the cover? - Race,"Q1: In your opinion, how effective is the magazine cover in convincing viewers to buy this magazine issue? - Effectiveness",Q2: How old do you think the model portrayed in this magazine cover is? - Age,Q3: What do you think is the perceived race of the model shown on the cover? - Race,"Q1: In your opinion, how effective is the magazine cover in convincing viewers to buy this magazine issue? - Effectiveness",Q2: How old do you think the model portrayed in this magazine cover is? - Age,Q3: What do you think is the perceived race of the model shown on the cover? - Race,"Q1: In your opinion, how effective is the magazine cover in convincing viewers to buy this magazine issue? - Effectiveness",Q2: How old do you think the model portrayed in this magazine cover is? - Age,Q3: What do you think is the perceived race of the model shown on the cover? - Race,"Q1: In your opinion, how effective is the magazine cover in convincing viewers to buy this magazine issue? - Effectiveness",Q2: How old do you think the model portrayed in this magazine cover is? - Age,Q3: What do you think is the perceived race of the model shown on the cover? - Race,"Q1: In your opinion, how effective is the magazine cover in convincing viewers to buy this magazine issue? - Effectiveness",Q2: How old do you think the model portrayed in this magazine cover is? - Age,Q3: What do you think is the perceived race of the model shown on the cover? - Race,"If you had to guess, what percentage of the US population associate the terms ""fashionable"" and ""classy"" with White people? - Percentage","If you had to guess, what percentage of the US population associate the terms ""fashionable"" and ""classy"" with Black people? - Percentage","If you had to guess, what percentage of the US population associate the terms ""fashionable"" and ""classy"" with Asian people? - Percentage","If you had to guess, what percentage of the US population associate the terms ""fashionable"" and ""classy"" with Latinx people? - Percentage","If you had to guess, what percentage of the US population associate the terms ""beautiful"" and ""attractive"" with White people? - Percentage","If you had to guess, what percentage of the US population associate the terms ""beautiful"" and ""attractive"" with Black people? - Percentage","If you had to guess, what percentage of the US population associate the terms ""beautiful"" and ""attractive"" with Asian people? - Percentage","If you had to guess, what percentage of the US population associate the terms ""beautiful"" and ""attractive"" with Latinx people? - Percentage",How would you describe your political ideology,What is your age? - age,Please select your gender identity? - Selected Choice,Please select your gender identity? - Other (specify) - Text,Which of the following best describes your race?,What is the highest level of education you have completed? - Selected Choice,What is the highest level of education you have completed? - Other (specify) - Text,​​Which of the following best describes your total annual income before taxes?,"What city do you reside in? Please indicate the city and state separated with a comma (e.g, Tulsa, Oklahoma).",Openness to Experience - I enjoy trying new things,Openness to Experience - I am open to new experiences,Openness to Experience - I am imaginative and creative,Openness to Experience - I prefer variety to routine,Conscientiousness - I am organized and pay attention to details,Conscientiousness - I am diligent and work hard,Conscientiousness - I follow through on tasks,Conscientiousness - I am responsible and reliable,Extraversion - I am outgoing and sociable,Extraversion - I enjoy being around other people,Extraversion - I am talkative and assertive in social situations,Extraversion - I seek excitement and stimulation,Agreeableness - I am considerate and kind to others,Agreeableness - I am sympathetic and compassionate,Agreeableness - I value cooperation and harmony,Agreeableness - I trust others and believe in their good intentions,Neuroticism - I often feel anxious or worried,Neuroticism - I am easily upset or stressed,Neuroticism - I experience frequent mood swings,Neuroticism - I tend to be more sensitive to criticism
18/04/2024 16:47,18/04/2024 16:52,IP Address,24.129.105.161,100,294,TRUE,18/04/2024 16:52,R_3ozHI6SZThR8fg8,,,,,30.2183,-81.5621,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral (0),26,White,Effective (2),58,LatinX,Slightly effective (1),52,White,Effective (2),39,White,Neutral (0),30,White,Slightly effective (1),29,White,Effective (2),34,White,Slightly effective (1),57,White,69,12,96,31,69,12,96,51,strong Democrat,43,Male,,White,Bachelor's Degree,,"$100,000 - $149,999","Jacksonville, Florida",Agree [1],Neutral [0],Disagree [-1],Neutral [0],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Disagree [-1],Disagree [-1],Strongly Disagree [-2],Neutral [0],Agree [1],Disagree [-1],Agree [1],Disagree [-1],Disagree [-1],Strongly Disagree [-2],Strongly Disagree [-2],Neutral [0]
18/04/2024 16:45,18/04/2024 16:52,IP Address,99.19.234.217,100,410,TRUE,18/04/2024 16:52,R_13TU7J3F38xEcXc,,,,,33.1986,-117.2461,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very effective (3),28,Black,Very effective (3),28,White,Very effective (3),30,White,Slightly effective (1),24,Black,Very effective (3),21,White,Effective (2),29,White,Very effective (3),23,White,Very effective (3),35,White,100,85,50,43,88,100,65,45,not very strong Democrat,29,Male,,Black or African American,Bachelor's Degree,,"$25,000 - $49,999",Newyork ,Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Disagree [-1],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2]
18/04/2024 16:42,18/04/2024 16:52,IP Address,192.24.255.194,100,575,TRUE,18/04/2024 16:52,R_2fG73eGA7eGsRkl,,,,,39.0968,-84.1488,anonymous,EN,"I consent, begin the study",,,,,21,White,Comedy,3,9,White,Horror,5,19,White,Sci-Fi,5,15,White,Horror,3,7,White,Drama,3,20,White,Romance,5,5,White,Drama,2,75,White,Action,7,3,2,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,independent,64,Male,,White,Bachelor's Degree,,"$50,000 - $74,999","BATAVIA, OH",Agree [1],Agree [1],Agree [1],Agree [1],Neutral [0],Agree [1],Neutral [0],Neutral [0],Neutral [0],Neutral [0],Neutral [0],Neutral [0],Agree [1],Agree [1],Agree [1],Neutral [0],Neutral [0],Neutral [0],Neutral [0],Neutral [0]
18/04/2024 16:49,18/04/2024 16:53,IP Address,24.12.10.253,100,219,TRUE,18/04/2024 16:53,R_1wR196rG6fYhTqX,,,,,42.0311,-87.6858,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10188,White,Slightly effective (1),3887,White,Slightly effective (1),2279,White,Slightly effective (1),5094,White,Slightly effective (1),3485,White,Slightly effective (1),10322,White,Slightly effective (1),2547,White,Slightly effective (1),3485,White,Slightly effective (1),4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,independent,50,Male,,White,Some College or Associate's Degree,,"Less than $25,000","Evanston, IL",Agree [1],Agree [1],Agree [1],Neutral [0],Agree [1],Agree [1],Agree [1],Agree [1],Neutral [0],Neutral [0],Neutral [0],Neutral [0],Agree [1],Agree [1],Agree [1],Agree [1],Disagree [-1],Disagree [-1],Disagree [-1],Disagree [-1]
18/04/2024 16:45,18/04/2024 16:53,IP Address,76.190.202.26,100,485,TRUE,18/04/2024 16:53,R_1g56Fs800cpW2G9,,,,,40.8968,-80.8615,anonymous,EN,"I consent, begin the study",,,,,71,White,Comedy,3,102,Latinx,Sci-Fi,5,77,White,Action,6,125,White,Horror,7,100,Asian,Drama,4,50,White,Action,8,70,White,Sci-Fi,4,103,White,Horror,3,85,15,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,strong Republican,70,Female,,White,Some College or Associate's Degree,,"$25,000 - $49,999","personal, OH",Agree [1],Agree [1],Neutral [0],Agree [1],Strongly Agree [2],Agree [1],Agree [1],Agree [1],Neutral [0],Agree [1],Neutral [0],Disagree [-1],Agree [1],Agree [1],Agree [1],Neutral [0],Disagree [-1],Disagree [-1],Disagree [-1],Neutral [0]
18/04/2024 16:49,18/04/2024 16:53,IP Address,136.32.199.89,100,257,TRUE,18/04/2024 16:53,R_5IPF7NuAC1InWMP,,,,,39.2102,-94.6372,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30161,White,Slightly effective (1),40214,White,Neutral (0),30161,White,Slightly ineffective (-1),30027,White,Effective (2),30429,White,Effective (2),30697,White,Neutral (0),35791,White,Slightly effective (1),30161,White,Effective (2),5,4,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lean Republican,31,Female,,White,Some College or Associate's Degree,,"$50,000 - $74,999","Kansas City, Missouri",Agree [1],Agree [1],Agree [1],Disagree [-1],Agree [1],Agree [1],Agree [1],Agree [1],Disagree [-1],Agree [1],Disagree [-1],Agree [1],Agree [1],Disagree [-1],Disagree [-1],Disagree [-1],Disagree [-1],Disagree [-1],Disagree [-1],Disagree [-1]
18/04/2024 16:49,18/04/2024 16:53,IP Address,50.24.38.254,100,265,TRUE,18/04/2024 16:53,R_22XCZEve2eSRdaI,,,,,30.6623,-96.3349,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Effective (2),24,White,Effective (2),27,White,Slightly effective (1),25,White,Effective (2),31,White,Slightly effective (1),20,White,Effective (2),26,White,Effective (2),26,White,Slightly effective (1),40,White,46,34,39,32,44,41,39,45,not very strong Democrat,23,Male,,White,High School Diploma or Equivalent,,"$50,000 - $74,999","College Station,Texas",Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Agree [1],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Neutral [0],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2]
18/04/2024 16:49,18/04/2024 16:53,IP Address,97.144.73.148,100,228,TRUE,18/04/2024 16:53,R_38P5tX4Nv4UMDow,,,,,33.7481,-117.0277,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very ineffective (-3),62,Black,Very ineffective (-3),77,Black,Very ineffective (-3),65,Black,Very ineffective (-3),70,Black,Very ineffective (-3),70,Black,Very ineffective (-3),46,Black,Very ineffective (-3),71,Black,Very ineffective (-3),77,Black,0,100,0,0,0,100,0,0,strong Democrat,53,Female,,Black or African American,Doctoral Degree,,"Less than $25,000","Compon ,California",Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2]
18/04/2024 16:48,18/04/2024 16:53,IP Address,76.36.59.6,100,306,TRUE,18/04/2024 16:53,R_3BK4UjQZH9B5RPb,,,,,35.1341,-80.9221,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Slightly effective (1),67,White,Effective (2),40,White,Neutral (0),35,White,Effective (2),36,White,Effective (2),25,White,Effective (2),29,White,Neutral (0),28,White,Slightly effective (1),55,White,72,62,28,28,92,57,45,43,lean Democrat,54,Female,,Black or African American,High School Diploma or Equivalent,,"Less than $25,000","Charlotte, NC",Agree [1],Agree [1],Agree [1],Agree [1],Strongly Agree [2],Strongly Agree [2],Agree [1],Agree [1],Neutral [0],Neutral [0],Agree [1],Agree [1],Agree [1],Strongly Agree [2],Agree [1],Agree [1],Agree [1],Agree [1],Strongly Agree [2],Agree [1]
18/04/2024 16:48,18/04/2024 16:54,IP Address,47.208.63.218,100,325,TRUE,18/04/2024 16:54,R_7prMLCMxGru25PI,,,,,40.7977,-124.1565,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8043,White,Effective (2),22788,White,Very effective (3),10858,White,Effective (2),49866,White,Effective (2),29223,White,Effective (2),21314,White,Very effective (3),55228,White,Very effective (3),62735,White,Very effective (3),2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,strong Democrat,52,Male,,White,Bachelor's Degree,,"$75,000 - $99,999","Eureka, CA",Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Neutral [0],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Agree [1],Strongly Agree [2],Disagree [-1],Strongly Disagree [-2],Strongly Disagree [-2],Disagree [-1]
18/04/2024 16:46,18/04/2024 16:54,IP Address,204.242.1.149,100,469,TRUE,18/04/2024 16:54,R_1QoponHxbt6LZQ6,,,,,39.0469,-77.4903,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70509,White,Effective (2),35255,White,Slightly effective (1),60054,White,Slightly effective (1),80563,White,Effective (2),32976,White,Slightly effective (1),80429,White,Effective (2),33110,White,Slightly effective (1),17426,White,Slightly effective (1),68,41,39,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,independent,27,Male,,Black or African American,Bachelor's Degree,,"$75,000 - $99,999",Virginia,Agree [1],Strongly Agree [2],Agree [1],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Neutral [0],Neutral [0],Disagree [-1],Neutral [0],Agree [1],Agree [1],Strongly Agree [2],Neutral [0],Agree [1],Neutral [0],Disagree [-1],Neutral [0]
18/04/2024 16:46,18/04/2024 16:54,IP Address,173.81.204.47,100,490,TRUE,18/04/2024 16:54,R_5QyrAfUU61iMqLn,,,,,38.9661,-80.2313,anonymous,EN,"I consent, begin the study",,,,,123,White,Action,8,45,White,Horror,6,74,White,Horror,6,41,White,Action,4,92,White,Drama,7,92,White,Drama,5,34,White,Other,7,153,White,Action,8,72,35,48,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,independent,31,Male,,White,Bachelor's Degree,,"$50,000 - $74,999","Buckhannon, WV",Agree [1],Agree [1],Neutral [0],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Neutral [0],Neutral [0],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Neutral [0],Neutral [0],Disagree [-1],Neutral [0]
18/04/2024 16:49,18/04/2024 16:54,IP Address,174.213.161.118,100,287,TRUE,18/04/2024 16:54,R_2wGrqGdzKq2NREl,,,,,41.6021,-93.6124,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very effective (3),28,White,Slightly effective (1),43,White,Effective (2),39,White,Very effective (3),40,White,Effective (2),22,White,Effective (2),35,White,Very effective (3),30,White,Very effective (3),56,White,68,26,46,79,82,77,68,98,strong Democrat,26,Female,,Black or African American,Some College or Associate's Degree,,"$25,000 - $49,999","Romeoville, IL",Strongly Agree [2],Strongly Agree [2],Neutral [0],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Disagree [-2],Disagree [-1],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Neutral [0],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2]
18/04/2024 16:51,18/04/2024 16:54,IP Address,170.63.193.198,100,198,TRUE,18/04/2024 16:54,R_7gQOXibgmPVrplL,,,,,42.2555,-71.7719,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4826,White,Effective (2),5094,White,Effective (2),5496,White,Effective (2),3351,White,Slightly effective (1),3083,White,Effective (2),5496,White,Effective (2),3619,White,Slightly effective (1),3083,White,Effective (2),15,3,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lean Democrat,38,Male,,White,Bachelor's Degree,,"$75,000 - $99,999","Whitman, MA",Agree [1],Agree [1],Disagree [-1],Disagree [-1],Strongly Agree [2],Agree [1],Strongly Agree [2],Strongly Agree [2],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2],Agree [1],Disagree [-1],Agree [1],Agree [1],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2]
18/04/2024 16:45,18/04/2024 16:54,IP Address,75.201.145.153,100,538,TRUE,18/04/2024 16:54,R_1Qu4JTKIPhsRAtD,,,,,34.674,-92.357,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,White,Neutral (0),11260,White,Neutral (0),9249,White,Neutral (0),19035,White,Slightly effective (1),2681,White,Slightly effective (1),10992,White,Ineffective (-2),10054,White,Ineffective (-2),19169,White,Slightly ineffective (-1),55,35,30,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,independent,26,Male,,Black or African American,High School Diploma or Equivalent,,"$25,000 - $49,999","Memphis,TN",Agree [1],Agree [1],Agree [1],Agree [1],Strongly Agree [2],Strongly Agree [2],Agree [1],Strongly Agree [2],Neutral [0],Neutral [0],Neutral [0],Agree [1],Agree [1],Agree [1],Agree [1],Neutral [0],Neutral [0],Disagree [-1],Agree [1],Neutral [0]
18/04/2024 16:48,18/04/2024 16:54,IP Address,174.70.113.153,100,353,TRUE,18/04/2024 16:54,R_2NUpvVc73d3MlMg,,,,,29.9734,-90.0885,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8043,White,Slightly effective (1),9383,White,Slightly ineffective (-1),6166,White,Slightly ineffective (-1),13941,White,Effective (2),11662,White,Effective (2),18097,White,Slightly effective (1),9920,White,Neutral (0),8579,White,Neutral (0),7,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,strong Democrat,48,Male,,White,Bachelor's Degree,,"$50,000 - $74,999","New Orleans, LA",Agree [1],Agree [1],Strongly Agree [2],Neutral [0],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Neutral [0],Strongly Agree [2],Agree [1],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Disagree [-1],Neutral [0],Neutral [0],Disagree [-1],Disagree [-1]
18/04/2024 16:48,18/04/2024 16:54,IP Address,174.60.226.12,100,351,TRUE,18/04/2024 16:54,R_3cwHoamrT5j5KDU,,,,,41.3472,-75.9854,anonymous,EN,"I consent, begin the study",,,,,211,White,Action,8,79,White,Horror,3,24,White,Action,4,127,White,Drama,7,181,White,Drama,8,210,White,Action,8,75,White,Other,5,150,White,Action,7,79,21,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not very strong Republican,49,Female,,White,Bachelor's Degree,,"$25,000 - $49,999","Harvey Lake, PA",Agree [1],Strongly Agree [2],Strongly Agree [2],Agree [1],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Neutral [0],Agree [1],Agree [1],Agree [1],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Agree [1],Agree [1],Agree [1],Agree [1]
18/04/2024 16:48,18/04/2024 16:54,IP Address,23.127.29.7,100,389,TRUE,18/04/2024 16:54,R_1dyvUCuloN6VObn,,,,,32.7441,-100.9228,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Effective (2),34,Asian,Effective (2),50,White,Effective (2),47,White,Effective (2),32,White,Effective (2),22,White,Effective (2),41,White,Effective (2),25,White,Effective (2),50,White,90,10,13,5,50,50,50,50,lean Democrat,59,Female,,White,Bachelor's Degree,,"$50,000 - $74,999","Dallas, Texas",Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Neutral [0],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2]
18/04/2024 16:51,18/04/2024 16:55,IP Address,174.238.180.37,100,198,TRUE,18/04/2024 16:55,R_3CdbljBDrXZmI67,,,,,36.1876,-86.6119,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Slightly effective (1),27,White,Very effective (3),22,White,Effective (2),44,White,Slightly effective (1),40,White,Very effective (3),24,White,Slightly ineffective (-1),27,White,Very ineffective (-3),31,White,Effective (2),49,White,66,16,25,12,83,35,41,19,not very strong Republican,25,Male,,White,Bachelor's Degree,,"$100,000 - $149,999","Bristol, Tennessee ",Agree [1],Strongly Agree [2],Disagree [-1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Strongly Agree [2],Agree [1],Agree [1],Agree [1],Strongly Agree [2],Agree [1],Agree [1],Strongly Agree [2],Agree [1],Agree [1],Disagree [-1],Neutral [0]
