Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,"You will answer questions about eight images. After that, you will answer general questions about your perception of the US population. Finally, you will answer some demographic questions about yourself. The survey will take approximately 5-10 minutes to complete.


No personal information is collected. There are no apparent risks associated with the user study. You have the right to withdraw at any point during the study.


The Principal Investigator for this study is Prof. Yasir Zaki of New York University Abu Dhabi (yasir.zaki@nyu.edu). Please contact us for  any inquiries.


By clicking the button below, you acknowledge:


1. Your participation in the competition is voluntary.
2. You are 18 years of age or older.
3. You are aware that you may withdraw from the study at any time for any reason.",Timing - First Click,Timing - Last Click,Timing - Page Submit,Timing - Click Count,Q1: What do you think is the budget of this movie? - Budget,Q2: To what degree do you agree with this statement: “The actress in this poster is portrayed suggestively” - Response,Q3: How old do you think the actress portrayed in this poster is? - Age,Q4: What rating do you think this movie received from viewers? - Rating,Q1: What do you think is the budget of this movie? - Budget,Q2: To what degree do you agree with this statement: “The actress in this poster is portrayed suggestively” - Response,Q3: How old do you think the actress portrayed in this poster is? - Age,Q4: What rating do you think this movie received from viewers? - Rating,Q1: What do you think is the budget of this movie? - Budget,Q2: To what degree do you agree with this statement: “The actress in this poster is portrayed suggestively” - Response,Q3: How old do you think the actress portrayed in this poster is? - Age,Q4: What rating do you think this movie received from viewers? - Rating,Q1: What do you think is the budget of this movie? - Budget,Q2: To what degree do you agree with this statement: “The actress in this poster is portrayed suggestively” - Response,Q3: How old do you think the actress portrayed in this poster is? - Age,Q4: What rating do you think this movie received from viewers? - Rating,Q1: What do you think is the budget of this movie? - Budget,Q2: To what degree do you agree with this statement: “The actress in this poster is portrayed suggestively” - Response,Q3: How old do you think the actress portrayed in this poster is? - Age,Q4: What rating do you think this movie received from viewers? - Rating,Q1: What do you think is the budget of this movie? - Budget,Q2: To what degree do you agree with this statement: “The actress in this poster is portrayed suggestively” - Response,Q3: How old do you think the actress portrayed in this poster is? - Age,Q4: What rating do you think this movie received from viewers? - Rating,Q1: What do you think is the budget of this movie? - Budget,Q2: To what degree do you agree with this statement: “The actress in this poster is portrayed suggestively” - Response,Q3: How old do you think the actress portrayed in this poster is? - Age,Q4: What rating do you think this movie received from viewers? - Rating,Q1: What do you think is the budget of this movie? - Budget,Q2: To what degree do you agree with this statement: “The actress in this poster is portrayed suggestively” - Response,Q3: How old do you think the actress portrayed in this poster is? - Age,Q4: What rating do you think this movie received from viewers? - Rating,"Q1: To what degree do you agree with this statement: “In popular media, women are more likely to be hired for their looks than their acting skills” - Percentage","Q2: In the US, what proportion of women do you believe are hired at least partially based on their physical appearance? - Percentage",Q1: What do you think is the job title of the person depicted in the advertisement?,Q2: How old do you think the person portrayed in this advertisement is? - Age,Q3: How much do you think is the average yearly income of the job depicted in the advertisement?,Q4: What do you think is the perceived gender of the person featured in the advertisement?,Q1: What do you think is the job title of the person depicted in the advertisement?,Q2: How old do you think the person portrayed in this advertisement is? - Age,Q3: How much do you think is the average yearly income of the job depicted in the advertisement?,Q4: What do you think is the perceived gender of the person featured in the advertisement?,Q1: What do you think is the job title of the person depicted in the advertisement?,Q2: How old do you think the person portrayed in this advertisement is? - Age,Q3: How much do you think is the average yearly income of the job depicted in the advertisement?,Q4: What do you think is the perceived gender of the person featured in the advertisement?,Q1: What do you think is the job title of the person depicted in the advertisement?,Q2: How old do you think the person portrayed in this advertisement is? - Age,Q3: How much do you think is the average yearly income of the job depicted in the advertisement?,Q4: What do you think is the perceived gender of the person featured in the advertisement?,Q1: What do you think is the job title of the person depicted in the advertisement?,Q2: How old do you think the person portrayed in this advertisement is? - Age,Q3: How much do you think is the average yearly income of the job depicted in the advertisement?,Q4: What do you think is the perceived gender of the person featured in the advertisement?,Q1: What do you think is the job title of the person depicted in the advertisement?,Q2: How old do you think the person portrayed in this advertisement is? - Age,Q3: How much do you think is the average yearly income of the job depicted in the advertisement?,Q4: What do you think is the perceived gender of the person featured in the advertisement?,Q1: What do you think is the job title of the person depicted in the advertisement?,Q2: How old do you think the person portrayed in this advertisement is? - Age,Q3: How much do you think is the average yearly income of the job depicted in the advertisement?,Q4: What do you think is the perceived gender of the person featured in the advertisement?,Q1: What do you think is the job title of the person depicted in the advertisement?,Q2: How old do you think the person portrayed in this advertisement is? - Age,Q3: How much do you think is the average yearly income of the job depicted in the advertisement?,Q4: What do you think is the perceived gender of the person featured in the advertisement?,"If you had to guess, in the Banking industry in the US, what percentage of employees are men? - Percentage",How would you describe your political ideology,What is your age? - age,Please select your gender identity? - Selected Choice,Please select your gender identity? - Other (specify) - Text,Which of the following best describes your race?,What is the highest level of education you have completed? - Selected Choice,What is the highest level of education you have completed? - Other (specify) - Text,​​Which of the following best describes your total annual income before taxes?,"What city do you reside in? Please indicate the city and state separated with a comma (e.g, Tulsa, Oklahoma).",Openness to Experience - I enjoy trying new things,Openness to Experience - I am open to new experiences,Openness to Experience - I am imaginative and creative,Openness to Experience - I prefer variety to routine,Conscientiousness - I am organized and pay attention to details,Conscientiousness - I am diligent and work hard,Conscientiousness - I follow through on tasks,Conscientiousness - I am responsible and reliable,Extraversion - I am outgoing and sociable,Extraversion - I enjoy being around other people,Extraversion - I am talkative and assertive in social situations,Extraversion - I seek excitement and stimulation,Agreeableness - I am considerate and kind to others,Agreeableness - I am sympathetic and compassionate,Agreeableness - I value cooperation and harmony,Agreeableness - I trust others and believe in their good intentions,Neuroticism - I often feel anxious or worried,Neuroticism - I am easily upset or stressed,Neuroticism - I experience frequent mood swings,Neuroticism - I tend to be more sensitive to criticism
19/04/2024 18:02,19/04/2024 18:06,IP Address,97.92.102.82,100,251,TRUE,19/04/2024 18:06,R_2I4RVOYDxfwcWEI,,,,,39.5249,-119.8131,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Accountant,23,"$50,000 - $100,000",Male,Manager,25,"$50,000 - $100,000",Male,Other,30,"$0 - $50,000",Male,Executive,34,"$100,000 - $200,000",Male,Manager,40,"$50,000 - $100,000",Male,Executive,55,"$200,000 - $500,000",Male,Other,30,"$50,000 - $100,000",Male,Other,23,"$0 - $50,000",Male,75,strong Democrat,53,Male,,White,Bachelor's Degree,,"$50,000 - $74,999","Reno, Nevada",Agree [1],Agree [1],Neutral [0],Neutral [0],Neutral [0],Neutral [0],Neutral [0],Neutral [0],Disagree [-1],Neutral [0],Disagree [-1],Neutral [0],Agree [1],Neutral [0],Agree [1],Agree [1],Agree [1],Neutral [0],Disagree [-1],Disagree [-1]
19/04/2024 18:01,19/04/2024 18:06,IP Address,136.32.210.127,100,283,TRUE,19/04/2024 18:06,R_5CoV4mZWDEvqqPK,,,,,39.214,-94.5826,anonymous,EN,"I consent, begin the study",,,,,20,Strongly Agree (3),21,5,30,Agree (2),22,6,21,Agree (2),25,2,40,Disagree (-2),40,7,50,Agree (2),23,7,20,Slightly Agree (1),30,4,11,Strongly Agree (3),28,4,35,Strongly Agree (3),35,5,Slightly Agree (1),25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,strong Republican,34,Male,,White,High School Diploma or Equivalent,,"Less than $25,000","Kansas City, Missouri",Neutral [0],Neutral [0],Disagree [-1],Neutral [0],Disagree [-1],Neutral [0],Neutral [0],Disagree [-1],Neutral [0],Neutral [0],Neutral [0],Disagree [-1],Disagree [-1],Disagree [-1],Disagree [-1],Disagree [-1],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2]
19/04/2024 18:01,19/04/2024 18:06,IP Address,97.86.114.109,100,290,TRUE,19/04/2024 18:06,R_53wHhJOd1PXHlJN,,,,,43.9001,-91.2276,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manager,25,"$50,000 - $100,000",Male,Executive,40,"$50,000 - $100,000",Male,Receptionist,29,"$0 - $50,000",Male,Other,30,"$50,000 - $100,000",Male,Executive,55,"$50,000 - $100,000",Male,Executive,50,"$100,000 - $200,000",Male,Manager,40,"$50,000 - $100,000",Male,Accountant,24,"$0 - $50,000",Male,75,lean Democrat,29,Female,,White,Bachelor's Degree,,"$25,000 - $49,999",tomah wisconsin,Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Agree [1],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Agree [1],Agree [1],Agree [1],Strongly Agree [2],Agree [1],Strongly Agree [2],Agree [1],Neutral [0],Neutral [0],Disagree [-1],Strongly Disagree [-2],Agree [1]
19/04/2024 17:59,19/04/2024 18:06,IP Address,174.172.65.50,100,433,TRUE,19/04/2024 18:06,R_1etyqTd5jYdLXI3,,,,,38.8574,-77.1,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Accountant,30,"$50,000 - $100,000",Male,Manager,40,"$0 - $50,000",Male,Other,30,"$0 - $50,000",Male,Other,35,"$0 - $50,000",Male,Manager,45,"$50,000 - $100,000",Male,Executive,50,"$50,000 - $100,000",Male,Manager,29,"$0 - $50,000",Male,Other,30,"$0 - $50,000",Male,80,independent,56,Female,,Black or African American,Some College or Associate's Degree,,"$25,000 - $49,999","Arlington, Va",Neutral [0],Neutral [0],Agree [1],Disagree [-1],Agree [1],Agree [1],Agree [1],Agree [1],Neutral [0],Neutral [0],Neutral [0],Neutral [0],Agree [1],Agree [1],Agree [1],Agree [1],Disagree [-1],Disagree [-1],Disagree [-1],Disagree [-1]
19/04/2024 17:59,19/04/2024 18:06,IP Address,174.170.200.113,100,422,TRUE,19/04/2024 18:06,R_6CC6eft7LRyUk58,,,,,29.0382,-95.4416,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Executive,26,"$0 - $50,000",Male,Other,37,"$50,000 - $100,000",Male,Accountant,45,"$0 - $50,000",Male,Executive,27,"$100,000 - $200,000",Male,Manager,63,"$100,000 - $200,000",Male,Executive,57,"$100,000 - $200,000",Male,Accountant,41,"$50,000 - $100,000",Male,Receptionist,33,"$0 - $50,000",Male,65,not very strong Democrat,29,Male,,LatinX,Bachelor's Degree,,"Less than $25,000","Houston, Texas",Agree [1],Agree [1],Strongly Agree [2],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Disagree [-1],Strongly Disagree [-2],Disagree [-1],Disagree [-1],Agree [1],Agree [1],Agree [1],Agree [1],Strongly Agree [2],Agree [1],Agree [1],Agree [1]
19/04/2024 18:02,19/04/2024 18:07,IP Address,71.29.9.15,100,297,TRUE,19/04/2024 18:07,R_2HhRNgSz6vEfMiF,,,,,32.3658,-81.3606,anonymous,EN,"I consent, begin the study",,,,,115,Strongly Agree (3),25,5,120,Agree (2),32,7,111,Strongly Agree (3),20,5,150,Agree (2),32,6,175,Agree (2),35,7,125,Agree (2),24,5,155,Slightly Agree (1),20,6,117,Strongly Agree (3),21,7,Slightly Agree (1),85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not very strong Democrat,29,Female,,White,Bachelor's Degree,,"Less than $25,000","Macon, Georgia",Agree [1],Neutral [0],Agree [1],Neutral [0],Agree [1],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Agree [1],Neutral [0],Neutral [0],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Disagree [-1],Strongly Agree [2]
19/04/2024 18:04,19/04/2024 18:07,IP Address,98.26.230.122,100,149,TRUE,19/04/2024 18:07,R_1ihd2ZqtlrtnCJs,,,,,36.0395,-80.1896,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Accountant,24,"$50,000 - $100,000",Male,Manager,38,"$50,000 - $100,000",Male,Accountant,33,"$0 - $50,000",Male,Executive,30,"$100,000 - $200,000",Male,Manager,46,"$100,000 - $200,000",Male,Executive,55,"$100,000 - $200,000",Male,Executive,35,"$100,000 - $200,000",Male,Accountant,26,"$0 - $50,000",Male,64,not very strong Democrat,33,Male,,White,High School Diploma or Equivalent,,"Less than $25,000",winston,Disagree [-1],Disagree [-1],Disagree [-1],Disagree [-1],Agree [1],Agree [1],Agree [1],Agree [1],Disagree [-1],Neutral [0],Disagree [-1],Disagree [-1],Neutral [0],Disagree [-1],Disagree [-1],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2]
19/04/2024 18:02,19/04/2024 18:07,IP Address,47.155.254.119,100,311,TRUE,19/04/2024 18:07,R_217HkzsdInJlAhN,,,,,33.89,-117.3043,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Receptionist,23,"$0 - $50,000",Male,Accountant,29,"$0 - $50,000",Male,Accountant,29,"$0 - $50,000",Male,Accountant,31,"$50,000 - $100,000",Male,Manager,40,"$50,000 - $100,000",Male,Accountant,37,"$50,000 - $100,000",Male,Accountant,28,"$0 - $50,000",Male,Receptionist,20,"$0 - $50,000",Male,76,lean Republican,25,Male,,LatinX,Some College or Associate's Degree,,"Less than $25,000","Moreno Valley, California",Agree [1],Agree [1],Agree [1],Neutral [0],Neutral [0],Agree [1],Agree [1],Agree [1],Disagree [-1],Disagree [-1],Neutral [0],Disagree [-1],Agree [1],Agree [1],Neutral [0],Disagree [-1],Neutral [0],Agree [1],Neutral [0],Neutral [0]
19/04/2024 17:59,19/04/2024 18:08,IP Address,173.171.240.65,100,498,TRUE,19/04/2024 18:08,R_3y47hyDcamkAJcq,,,,,27.9032,-82.2911,anonymous,EN,"I consent, begin the study",,,,,209,Disagree (-2),20,4,57,Slightly Disagree (-1),20,1,124,Disagree (-2),19,4,250,Neutral (0),32,7,194,Neutral (0),25,6,75,Disagree (-2),19,3,65,Slightly Disagree (-1),22,2,186,Slightly Disagree (-1),25,4,Agree (2),68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not very strong Republican,57,Female,,White,High School Diploma or Equivalent,,"$25,000 - $49,999","Tampa, Florida",Disagree [-1],Disagree [-1],Disagree [-1],Disagree [-1],Agree [1],Agree [1],Agree [1],Agree [1],Disagree [-1],Disagree [-1],Disagree [-1],Disagree [-1],Agree [1],Strongly Agree [2],Agree [1],Agree [1],Agree [1],Agree [1],Disagree [-1],Agree [1]
19/04/2024 18:02,19/04/2024 18:08,IP Address,45.46.104.128,100,336,TRUE,19/04/2024 18:08,R_3eMnjQXSnhxflAZ,,,,,44.0515,-70.7294,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,25,"$100,000 - $200,000",Male,Manager,32,"$100,000 - $200,000",Male,Accountant,34,"$100,000 - $200,000",Male,Other,35,"$100,000 - $200,000",Male,Manager,49,"$50,000 - $100,000",Male,Executive,47,"$200,000 - $500,000",Male,Accountant,28,"$50,000 - $100,000",Male,Other,29,"$50,000 - $100,000",Male,63,strong Democrat,38,Female,,White,Master's Degree,,"$100,000 - $149,999","Portland, ME",Agree [1],Agree [1],Strongly Agree [2],Agree [1],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Neutral [0],Neutral [0],Disagree [-1],Neutral [0],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Neutral [0],Disagree [-1],Disagree [-1]
19/04/2024 18:00,19/04/2024 18:08,IP Address,107.119.41.29,100,450,TRUE,19/04/2024 18:08,R_5kXOn05RsTF4CeD,,,,,38.5793,-90.422,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,22,"$0 - $50,000",Male,Other,25,"$0 - $50,000",Male,Other,37,"$0 - $50,000",Male,Other,30,"$50,000 - $100,000",Male,Manager,48,"$50,000 - $100,000",Male,Executive,54,"$100,000 - $200,000",Male,Other,31,"$50,000 - $100,000",Male,Other,25,"$0 - $50,000",Male,47,lean Democrat,44,Female,,White,Master's Degree,,"$50,000 - $74,999","Bella Vista, Arkansas ",Agree [1],Agree [1],Disagree [-1],Disagree [-1],Strongly Agree [2],Agree [1],Strongly Agree [2],Strongly Agree [2],Agree [1],Agree [1],Disagree [-1],Disagree [-1],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Agree [1],Agree [1],Agree [1],Neutral [0],Agree [1]
19/04/2024 17:57,19/04/2024 18:08,IP Address,38.71.108.146,100,652,TRUE,19/04/2024 18:08,R_3fvhtGb842WjIDw,,,,,42.7409,-90.491,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,22,"$0 - $50,000",Male,Accountant,40,"$50,000 - $100,000",Male,Other,33,"$50,000 - $100,000",Male,Accountant,24,"$50,000 - $100,000",Male,Executive,50,"$100,000 - $200,000",Male,Manager,38,"$50,000 - $100,000",Non binary,Accountant,30,"$50,000 - $100,000",Male,Other,30,"$0 - $50,000",Male,61,strong Republican,75,Male,,White,Bachelor's Degree,,"$25,000 - $49,999","Platteville, WI",Disagree [-1],Neutral [0],Neutral [0],Disagree [-1],Neutral [0],Agree [1],Agree [1],Strongly Agree [2],Strongly Disagree [-2],Neutral [0],Disagree [-1],Strongly Disagree [-2],Agree [1],Agree [1],Agree [1],Neutral [0],Agree [1],Agree [1],Neutral [0],Neutral [0]
19/04/2024 18:00,19/04/2024 18:08,IP Address,68.212.112.250,100,511,TRUE,19/04/2024 18:08,R_2MnFGHhC8OGz6q3,,,,,38.2181,-84.8788,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,22,"$0 - $50,000",Male,Accountant,30,"$100,000 - $200,000",Male,Receptionist,31,"$50,000 - $100,000",Male,Manager,27,"$100,000 - $200,000",Male,Manager,51,"$100,000 - $200,000",Male,Executive,50,"$200,000 - $500,000",Male,Executive,29,"$100,000 - $200,000",Male,Accountant,25,"$50,000 - $100,000",Male,78,strong Republican,61,Female,,White,High School Diploma or Equivalent,,"$50,000 - $74,999",Bedford Kentucky,Agree [1],Agree [1],Agree [1],Agree [1],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Disagree [-1],Disagree [-1],Disagree [-1],Disagree [-1]
19/04/2024 18:02,19/04/2024 18:09,IP Address,70.172.52.190,100,412,TRUE,19/04/2024 18:09,R_5wihuUt4Mg0SmZj,,,,,33.6262,-112.0074,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Manager,25,"$50,000 - $100,000",Male,Accountant,30,"$100,000 - $200,000",Male,Other,40,"$50,000 - $100,000",Male,Accountant,30,"$100,000 - $200,000",Male,Executive,50,"$200,000 - $500,000",Male,Executive,60,"$200,000 - $500,000",Male,Accountant,29,"$100,000 - $200,000",Male,Receptionist,25,"$50,000 - $100,000",Male,66,not very strong Democrat,48,Female,,White,Some College or Associate's Degree,,"$75,000 - $99,999","Phoenix, Arizona",Neutral [0],Neutral [0],Agree [1],Disagree [-1],Agree [1],Disagree [-1],Neutral [0],Neutral [0],Disagree [-1],Disagree [-1],Disagree [-1],Disagree [-1],Agree [1],Agree [1],Neutral [0],Disagree [-1],Agree [1],Agree [1],Agree [1],Agree [1]
19/04/2024 17:59,19/04/2024 18:09,IP Address,174.229.215.56,100,594,TRUE,19/04/2024 18:09,R_1wM9P9L94nBNaox,,,,,40.7873,-74.3211,anonymous,EN,"I consent, begin the study",,,,,60,Slightly Agree (1),25,4,66,Neutral (0),25,3,160,Slightly Agree (1),29,5,55,Neutral (0),24,4,169,Slightly Agree (1),27,6,80,Neutral (0),24,4,74,Slightly Disagree (-1),26,3,61,Slightly Agree (1),22,4,Agree (2),87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lean Republican,55,Male,,Black or African American,Master's Degree,,"$100,000 - $149,999","Summit, New Jersey",Agree [1],Agree [1],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Agree [1],Strongly Agree [2],Strongly Agree [2],Agree [1],Strongly Agree [2],Agree [1],Agree [1],Agree [1],Agree [1],Strongly Agree [2],Agree [1],Neutral [0],Disagree [-1],Disagree [-1],Neutral [0]
19/04/2024 18:00,19/04/2024 18:09,IP Address,202.182.78.66,100,518,TRUE,19/04/2024 18:09,R_7ZUmnp94Jp93ov7,,,,,40.6737,-73.5336,anonymous,EN,"I consent, begin the study",,,,,11,Slightly Agree (1),30,7,1,Slightly Disagree (-1),26,1,6,Slightly Agree (1),23,6,19,Agree (2),32,7,11,Slightly Agree (1),28,5,6,Agree (2),19,7,16,Slightly Agree (1),25,5,6,Agree (2),24,6,Slightly Agree (1),76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lean Republican,51,Female,,Black or African American,Bachelor's Degree,,"$25,000 - $49,999",Virginia,Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Neutral [0],Neutral [0],Disagree [-1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Neutral [0],Agree [1],Agree [1]
19/04/2024 18:05,19/04/2024 18:09,IP Address,76.36.0.5,100,252,TRUE,19/04/2024 18:09,R_6OflkFTBQBDKwh3,,,,,35.3563,-80.2048,anonymous,EN,"I consent, begin the study",,,,,79,Agree (2),30,7,14,Agree (2),23,5,13,Slightly Agree (1),26,4,111,Agree (2),33,6,63,Strongly Agree (3),31,6,21,Agree (2),21,4,90,Neutral (0),22,5,63,Agree (2),30,6,Slightly Agree (1),73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,strong Republican,28,Male,,White,Bachelor's Degree,,"$50,000 - $74,999","Albemarle, North Carolina",Agree [1],Agree [1],Neutral [0],Disagree [-1],Agree [1],Agree [1],Agree [1],Agree [1],Disagree [-1],Neutral [0],Disagree [-1],Disagree [-1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Neutral [0]
19/04/2024 17:59,19/04/2024 18:09,IP Address,69.120.57.96,100,609,TRUE,19/04/2024 18:09,R_3dG7bnEcYcpNnV5,,,,,40.8806,-74.1456,anonymous,EN,"I consent, begin the study",,,,,61,Agree (2),24,4,49,Agree (2),24,4,41,Agree (2),23,4,117,Agree (2),31,7,72,Slightly Agree (1),27,6,70,Agree (2),25,5,60,Agree (2),23,4,78,Agree (2),26,6,Agree (2),71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lean Democrat,38,Male,,White,Some College or Associate's Degree,,"$25,000 - $49,999","Saddle Brook, New Jersey",Agree [1],Agree [1],Strongly Agree [2],Agree [1],Agree [1],Neutral [0],Agree [1],Agree [1],Neutral [0],Agree [1],Disagree [-1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2]
19/04/2024 18:04,19/04/2024 18:09,IP Address,172.116.239.1,100,325,TRUE,19/04/2024 18:09,R_5Xp1fId84iwW29C,,,,,33.8789,-117.5353,anonymous,EN,"I consent, begin the study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Executive,33,"$100,000 - $200,000",Male,Executive,30,"$100,000 - $200,000",Male,Receptionist,42,"$50,000 - $100,000",Male,Receptionist,26,"$50,000 - $100,000",Male,Manager,53,"$200,000 - $500,000",Male,Executive,58,"$200,000 - $500,000",Male,Accountant,35,"$100,000 - $200,000",Male,Receptionist,32,"$50,000 - $100,000",Male,85,strong Democrat,24,Female,,LatinX,Bachelor's Degree,,"Less than $25,000","Riverside, California",Agree [1],Agree [1],Agree [1],Neutral [0],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Strongly Agree [2],Neutral [0],Agree [1],Strongly Agree [2],Strongly Agree [2],Strongly Agree [2],Agree [1],Disagree [-1],Disagree [-1],Neutral [0],Neutral [0]
19/04/2024 18:04,19/04/2024 18:09,IP Address,173.90.75.108,100,346,TRUE,19/04/2024 18:09,R_746eoFPsBRGixSV,,,,,40.7961,-81.3798,anonymous,EN,"I consent, begin the study",,,,,50,Strongly Agree (3),20,6,45,Agree (2),22,8,24,Agree (2),20,6,126,Slightly Agree (1),34,8,111,Agree (2),26,6,35,Agree (2),20,5,89,Slightly Agree (1),21,5,89,Agree (2),23,3,Agree (2),40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not very strong Democrat,47,Male,,White,Bachelor's Degree,,"Less than $25,000","Akron, Ohio",Neutral [0],Agree [1],Agree [1],Neutral [0],Agree [1],Neutral [0],Agree [1],Agree [1],Disagree [-1],Neutral [0],Disagree [-1],Disagree [-1],Neutral [0],Agree [1],Agree [1],Neutral [0],Agree [1],Neutral [0],Agree [1],Agree [1]
19/04/2024 17:55,19/04/2024 18:09,IP Address,99.125.118.63,100,883,TRUE,19/04/2024 18:09,R_1j7BHil4ciMvu0B,,,,,35.9492,-87.2963,anonymous,EN,"I consent, begin the study",,,,,30,Strongly Agree (3),20,5,20,Strongly Agree (3),30,4,40,Strongly Agree (3),25,6,100,Strongly Agree (3),30,6,50,Strongly Agree (3),25,6,25,Strongly Agree (3),20,4,75,Strongly Agree (3),20,6,80,Strongly Agree (3),25,6,Agree (2),90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,strong Democrat,70,Female,,White,Some College or Associate's Degree,,"Less than $25,000","Nashville, Tennessee",Agree [1],Agree [1],Agree [1],Neutral [0],Agree [1],Agree [1],Agree [1],Strongly Agree [2],Agree [1],Agree [1],Neutral [0],Disagree [-1],Strongly Agree [2],Strongly Agree [2],Agree [1],Agree [1],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2],Disagree [-1]
19/04/2024 18:03,19/04/2024 18:09,IP Address,172.124.227.55,100,359,TRUE,19/04/2024 18:09,R_3pnD8AwXyynpKje,,,,,42.8984,-85.7223,anonymous,EN,"I consent, begin the study",,,,,7,Strongly Agree (3),16,8,5,Agree (2),18,7,16,Neutral (0),20,7,26,Agree (2),30,9,15,Slightly Agree (1),26,8,6,Agree (2),16,8,33,Slightly Disagree (-1),22,6,33,Strongly Agree (3),27,9,Strongly Agree (3),86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not very strong Democrat,70,Female,,White,Master's Degree,,"$75,000 - $99,999","Wyoming, Michigan",Agree [1],Agree [1],Neutral [0],Strongly Agree [2],Agree [1],Agree [1],Strongly Agree [2],Strongly Agree [2],Disagree [-1],Neutral [0],Disagree [-1],Disagree [-1],Agree [1],Neutral [0],Strongly Agree [2],Agree [1],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2],Strongly Disagree [-2]
19/04/2024 18:04,19/04/2024 18:09,IP Address,96.246.169.93,100,303,TRUE,19/04/2024 18:09,R_36WnLsqEp8PcCVb,,,,,40.726,-73.848,anonymous,EN,"I consent, begin the study",,,,,70,Agree (2),24,7,95,Agree (2),25,7,79,Agree (2),22,8,168,Agree (2),36,9,78,Strongly Agree (3),33,9,44,Strongly Agree (3),24,7,50,Slightly Agree (1),25,6,115,Agree (2),27,6,Agree (2),92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,strong Democrat,39,Male,,Black or African American,Master's Degree,,"$50,000 - $74,999","Jersey City, New Jersey",Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Agree [1],Disagree [-1],Disagree [-1],Disagree [-1],Disagree [-1],Agree [1],Agree [1],Agree [1],Agree [1],Disagree [-1],Disagree [-1],Disagree [-1],Disagree [-1]
